VKM_Motorcycle_major,VKM_Taxi_major,VKM_Petrolcar_major,VKM_Dieselcar_major,VKM_PLgv_major,VKM_DLgv_major,VKM_Bus_major,VKM_Coach_major,VKM_ElectricCar_major,VKM_ElectricLgv_major,VKM_Rigid_major,VKM_Artic_major,VKM_Motorcycle_minor,VKM_Taxi_minor,VKM_Bus_minor,VKM_Coach_minor,VKM_Rigid_minor,VKM_Artic_minor,VKM_Petrolcar_minor,VKM_Dieselcar_minor,VKM_Electriccar_minor,VKM_Petrollgv_minor,VKM_Diesellgv_minor,VKM_Electriclgv_minor,PM10_Total
0.09207740609492214,0.13559668310069542,0.3423429850102111,0.664416484744052,0.8444994187894419,0.5584137644066202,0.0,0.2587784570533121,0.0,0.0,0.5696732175940326,0.14959821473289803,0.13308380427493094,0.1253316510052731,0.0,0.21820225179358632,0.13583271777788417,0.13659619706756404,0.14913786825046507,0.14913786825046516,0.14913786825046518,0.14082077764886633,0.14082077764886586,0.1408207776488661,0.44802830298885743
0.5141542503018153,0.45965193654551684,0.2385297291696721,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.14990978901705193,0.9999999999999999,0.48069093365226123,0.5687740316242536,0.19392420988141593,0.14959821473289803,0.17700557123493083,0.1666876196562088,0.0,0.29024466519916253,0.18067819179316585,0.18163253192294188,0.19838377041328156,0.19838377041328162,0.19838377041328192,0.18731933415401192,0.18731933415401106,0.1873193341540119,0.22388113833858617
0.0360456845638052,0.01983092630545199,0.11132433754694372,0.21605737011726547,0.29956290755580534,0.19808190173134665,0.0,0.08579248313498324,0.0,0.0,0.18434766415933795,0.14959821473289803,0.10373059881484151,0.09770646699095886,0.29727413363276317,0.0,0.10586486078538823,0.10652832919468674,0.11624334565500788,0.11624334565500766,0.11624334565500777,0.10976029578891738,0.10976029578891737,0.10976029578891744,0.1811428419947631
0.4481548505916495,0.3174053653230488,0.2385297291696721,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.04835765268365264,0.844567667365027,0.14964570561644203,0.1188144396088834,0.19392420988141593,0.14959821473289803,0.16493448439664643,0.15529483606800423,0.9263190560679103,0.0,0.1683425559673461,0.16931819493064154,0.18483835804286874,0.18483835804286838,0.18483835804286858,0.17453004103754569,0.17453004103754388,0.17453004103754563,0.22388113833858617
0.25048536560330825,0.30848478725478484,0.7688318526371941,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.0,0.8420570328466346,0.0,0.0,0.19392420988141593,0.14959821473289803,0.11892968977374223,0.11200525185663265,0.0,0.19500639515132476,0.12140151359803159,0.12197276977420739,0.133290716636991,0.13329071663699085,0.13329071663699119,0.12585639754349026,0.12585639754349018,0.12585639754349034,0.9465355487836491
0.27976434577324166,0.3445432609584464,0.8586998276111383,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.0,0.9404842248196569,0.0,0.0,0.19392420988141593,0.14959821473289803,0.05086748984237985,0.04789756466439995,0.0,0.0833986011971729,0.051924945034378174,0.05223368023448143,0.05700762791547428,0.05700762791547429,0.057007627915474667,0.05382926072452309,0.053829260724522945,0.05382926072452299,0.22388113833858617
0.3736477451526223,0.4514412318728963,0.9319500087117963,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.026502122127395573,0.9360109653867474,0.1434872565694707,0.11392954297176412,0.19392420988141593,0.14959821473289803,0.06754209518965898,0.06360348242316184,0.0,0.1107448519627557,0.06894494325263492,0.06929452695992597,0.07569689233195054,0.07569689233195062,0.07569689233195057,0.07147528375374398,0.07147528375374367,0.07147528375374358,0.22388113833858617
0.15569620261149753,0.1891774357148886,0.34233874242557727,0.5034238579604657,0.5255940257118008,0.3853514095804914,0.04252326055390552,0.27510288338664424,0.1925001938231245,0.13281863165576965,0.3883892392910312,0.14959821473289803,0.0182421870421827,0.017179890665158275,0.0,0.02991069366057563,0.01861833243116511,0.018726260967633867,0.020444116685351305,0.020444116685351267,0.020444116685351316,0.0193037311655833,0.01930373116558323,0.019303731165583347,0.3476771901047979
0.3223261198206567,0.39724234536681674,0.9832868432871248,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.004498364578506879,0.14435861001271794,0.02343601887802025,0.014811953065070506,0.19392420988141593,0.14959821473289803,0.04829838297274598,0.04548515915661914,0.0,0.07918236908486886,0.049294712288017434,0.049592369977477686,0.054130955542565244,0.054130955542565196,0.05413095554256551,0.051112569004498606,0.051112569004498364,0.05111256900449833,0.22388113833858617
0.25972942618954115,0.31563432386565415,0.7875187958559576,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.0,0.805426077652999,0.0,0.0,0.19392420988141593,0.14959821473289803,0.11328680143165581,0.10666343393412307,0.0,0.18572359924708318,0.11564689102057119,0.11634863694135193,0.12696679472795958,0.1269667947279596,0.12696679472795996,0.11988666721665461,0.11988666721665454,0.11988666721665457,0.22388113833858617
0.24328689219032915,0.10795787858222934,0.37321617582337063,0.36669923726030546,0.5994790028185647,0.6041765367691807,0.12216521735089865,0.24177564598360646,0.427649771303499,0.7298945017939589,0.522354080468781,0.14959821473289803,0.08825300992394716,0.08311256545209728,0.0,0.14467210556872795,0.09006805917868153,0.09061744654451999,0.09890985705431975,0.0989098570543194,0.09890985705431996,0.09339291187412167,0.09339291187412127,0.09339291187412126,0.27416944628112433
0.023085446820742317,0.02489597310982553,0.05678878461458365,0.10688355447235871,0.0963701595641189,0.06462173769610789,0.0,0.04999411975947593,0.003983893690796029,0.0031555090459339913,0.06310806262100932,0.31415346090955476,0.060452816876925546,0.056932166463725314,0.0,0.09912851973652538,0.06170780933030889,0.06207515770335867,0.0677515308437668,0.06775153084376677,0.06775153084376687,0.06397204474800937,0.063972044748009,0.06397204474800915,0.04302950438139284
0.5098132452714086,0.6083941239347265,0.2385297291696721,0.23664079226114737,0.2060110793128437,0.20609640759334918,0.0,0.14435861001271794,0.025938677330865058,0.020549303739549933,0.19392420988141593,0.14959821473289803,0.02286935248380323,0.0215301305456405,0.0,0.03749997477512382,0.023342586278098803,0.023462153683239256,0.02563006418541702,0.025630064185417006,0.025630064185417075,0.02420040894970657,0.024200408949706435,0.02420040894970658,0.22388113833858617
0.27606819115673115,0.16884957027033726,0.6494801698828945,0.7583969354495067,0.5910788767779241,0.5281363491745064,0.15135402735396364,0.4761739369009348,0.6004064088198985,0.48228963991939744,0.35482187767381446,0.4874237628316811,0.06547814075608839,0.061651502985399585,0.0,0.10734586688189775,0.06683011347074948,0.06715725704813437,0.07338550755713272,0.07338550755713268,0.07338550755713302,0.06929267980247186,0.06929267980247164,0.06929267980247172,0.4409632067324242
0.5175119304204028,0.43372303796727296,0.2385297291696721,0.23664079226114737,0.8539952727317598,0.8606872031721314,0.2343369476800905,0.46377330742549266,0.23085831229999762,0.20771161576549282,0.6787767620648452,0.7465298292926493,0.2713447066252723,0.25552728447697365,0.0,0.44488844696128377,0.27695893402212374,0.27847644931262383,0.30409948732632114,0.30409948732632036,0.30409948732632147,0.28713961143550226,0.2871396114355012,0.2871396114355019,0.6939676617200998
0.252435082584153,0.13142989612350164,0.43681476252939083,0.42918729310214976,0.34170739952429097,0.34438502810326643,0.1140671502797141,0.2257488632396242,0.5005242146473674,0.4160451841723235,0.2634710737590004,0.26368784617283325,0.3713123030830714,0.34964142619179633,0.0,0.6088068528690195,0.3789859144836907,0.38106618402589854,0.4161362572579334,0.4161362572579358,0.4161362572579368,0.39292805125418834,0.39292805125418645,0.39292805125418656,0.30365107821454274
0.35728995378442796,0.16348805260458435,0.5588539337743147,0.5490954694095254,0.4626177523977868,0.4662428378266832,0.2915140768901009,0.5769318451010021,0.6403628043275198,0.563259350735954,0.3642027565136264,0.4107258740375055,0.3618119229932772,0.34070839544635007,0.0,0.5931988013953282,0.36930267628311725,0.37134006416379833,0.40549529887788194,0.4054952988778817,0.4054952988778827,0.38287888119519536,0.3828788811951941,0.38287888119519226,0.4707755164782343
0.3917849050818507,0.2637402148226903,0.9152047072492714,0.8992238006430298,0.9635878112038042,0.9711385117892244,0.2559814554237511,0.5066096806190962,0.23085831229999762,0.20771161576549282,0.7394075860995165,0.14959821473289803,0.20087326989205456,0.18914787493314905,0.0,0.3293413815626997,0.20502643329161765,0.2062007407069263,0.2251219477519315,0.22512194775193128,0.22512194775193176,0.21256688573427493,0.21256688573427346,0.2125668857342744,0.4918649889501999
0.020879951784333127,0.024106391240515536,0.023708771829283055,0.02329477956574754,0.01771657850403982,0.01785540610036973,0.0,0.0,0.027166697232003538,0.021570785932286257,0.042340658463637174,0.046296095326701814,0.0717971186319222,0.06762020676389469,0.0,0.11772119488502902,0.07328855618635632,0.0737010768741125,0.080470594775708,0.08047059477570769,0.08047059477570807,0.07598349720261122,0.07598349720261084,0.07598349720261101,0.02518127880001736
