Household and Garden,Small Waste and Accidental Fires,Agriculture,NRMM Construction,NRMM Industry,C&D Dust,Domestic Gas,Commercial Gas,Domestic Other Fuels,Commercial Other Fuels,Resuspension,Motorcycle_Exhaust,Motorcycle_Brake,Motorcycle_Tyre,Taxi_Exhaust,Taxi_Brake,Taxi_Tyre,Petrol Car_Exhaust,Petrol Car_Brake,Petrol Car_Tyre,Diesel Car_Exhaust,Diesel Car_Brake,Diesel Car_Tyre,Electric Car_Brake,Electric Car_Tyre,Petrol LGV_Exhaust,Petrol LGV_Brake,Petrol LGV_Tyre,Diesel LGV_Exhaust,Diesel LGV_Brake,Diesel LGV_Tyre,Electric LGV_Brake,Electric LGV_Tyre,TfL Bus_Exhaust,TfL Bus_Brake,TfL Bus_Tyre,Non-TfL Bus and Coach_Exhaust,Non-TfL Bus and Coach_Brake,Non-TfL Bus and Coach_Tyre,Artic HGV_Exhaust,Artic HGV_Brake,Artic HGV_Tyre,Rigid HGV_Exhaust,Rigid HGV_Brake,Rigid HGV_Tyre,conct
0.007785159970182255,0.048767632422190704,0.12553889166739254,0.0,0.006455749520576825,0.0,0.0031482976684119456,0.05911433192947458,0.07912251575071806,0.30732537434791174,0.0042987826897625285,0.007550095497746486,0.009675461981889384,0.007983365584543885,0.03144199501576859,0.005570513644996149,0.004465863392544072,0.009062283074470321,0.011691134494236819,0.009775417937678815,0.016772426809790384,0.011057158480149983,0.009503245368853547,0.011910270444251757,0.010814781444846362,0.007240304595652784,0.009512573735598722,0.007719328100431779,0.012571893372600638,0.009969245402488724,0.007814122120947387,0.010606574233326962,0.009467962891433479,0.0,0.0,0.0,0.015498401298748573,0.0193344119898957,0.01519899412530354,0.0022329645007337744,0.002879848476660675,0.0023226826698639724,0.005299740256437419,0.005376462850226896,0.004177930509629243,0.4954375798158748
0.65,0.4924340459956822,0.2786082202473518,0.10054347826086958,0.007060208261889588,0.10054347826086957,0.3213580747505408,0.4896185279151309,0.03767112533725446,0.24131274677092948,0.160159916114581,0.12470010105380679,0.15741146799208405,0.13100584017966616,0.25081053641354656,0.16831010001156055,0.13644865099225623,0.15144311957039164,0.1923451850287188,0.16231008004588304,0.20954856540281167,0.1819148684676178,0.1577909534250107,0.19595045916809742,0.17956756971237506,0.1301303442127162,0.16690172884020274,0.13713415044517324,0.18330420055948016,0.1749142071488907,0.13881816974083658,0.18609638419825614,0.16819871246184262,0.23505011381188387,0.33943253969213516,0.3389072357166162,0.21489746303529597,0.22582464291349963,0.1806305494437536,0.12356198747154998,0.16712987387130152,0.13529847313927634,0.14836400626709043,0.19951907434920083,0.15630135998692102,0.3088148290477766
0.005650217691117484,0.0021591930200268294,0.3527192417201422,0.0,0.05281875998584671,0.0,0.0018912243662484419,0.048833869312095726,0.0006317825607502745,0.1856752813505839,0.0011698175678805157,0.002054640398986237,0.002633025644878113,0.002172548076348973,0.0029345051108221176,0.001515507792281057,0.0012149778641585122,0.0024663206849096096,0.003181768500967055,0.0026604019390271414,0.0044874698201154304,0.003009230505361522,0.0025863295633528683,0.003241406841756877,0.0029432670510306327,0.001970538973776966,0.002588965289965735,0.002100911180229311,0.004373728299324792,0.002713254165652913,0.0021267105522638978,0.002886711136100325,0.0025768238937137664,0.0,0.0,0.0,0.004215329510331882,0.00525866609432181,0.004133895311442615,0.000606499346490231,0.0007822006209734329,0.0006308678534359916,0.0014427863735083824,0.0014636731165379537,0.0011373880449020474,0.1544159222454633
0.25999999999999995,0.09542956267585789,0.510267864687012,0.0,0.0265546005610699,0.0,0.0719693010279472,0.08013736901523555,0.015993797387287685,0.0,0.1864780819201991,0.259803589259234,0.11879472623154667,0.24482677071274464,0.7867017722853249,0.181029303448839,0.451159485045203,0.5055521791843851,0.20693369569418016,0.43053039532740023,0.6331290873104051,0.3627878268318675,0.8062869330613207,0.026285328276075718,0.023867642791352048,0.2050901811720561,0.45433393985984283,0.9481585562541465,0.8013786323092811,0.3199630902627596,0.6356523113983361,0.023408229907456033,0.020895366142025248,0.0045867633415817175,0.006556954049418011,0.006546806542544985,0.4078962501991824,0.17478314256386968,0.3817724423712892,0.1345957142094913,0.1655341233036647,0.14440055963875043,0.178896514673468,0.3941150213156613,0.8810548364589773,0.4236529154155497
0.44999999999999996,0.5455705281790986,0.4271992710459394,0.051630434782608696,0.0943897189638048,0.05163043478260869,0.12381767502218459,0.19024901554603066,0.00688496268556536,0.24131274677092948,0.20358949833748444,0.12591603843094035,0.14497999330167624,0.12730948974705003,0.10812552644142968,0.20300041632920923,0.1783926950091494,0.23263492124254959,0.26757307256157886,0.24042941570727425,0.20669933834483273,0.2530633677845801,0.2337352475283389,0.2725884010126455,0.26599288136458876,0.20677043146651852,0.2379455498838278,0.20756491629650062,0.19073581076537052,0.24936864040746387,0.21011383152302412,0.26531065182579383,0.2545839352195474,0.3939275967020498,0.5452446536285493,0.5444008359308082,0.023538969854472153,0.035192579687527155,0.029896589743325278,0.05602403690296168,0.07746348021455864,0.06740482162930364,0.12739569890106572,0.194617937648089,0.16396277044703106,0.35659069219095807
0.8799999999999999,0.5669530439149488,0.06500858472438209,0.34510869565217395,0.19365057000071567,0.3451086956521739,0.44540590124373275,0.19024901554603066,0.07912251575071806,0.24131274677092948,0.4845772610460911,0.3824132090120747,0.37375474017118854,0.3628239128149572,0.31835457859896243,0.41979029000328666,0.43386983021244574,0.5929850077208849,0.5536796302829355,0.5671406836507504,0.5390974513126578,0.5236552040597239,0.5513500404538425,0.5640576745904221,0.6274414640137631,0.5042513003168951,0.46832449177819985,0.4657403950781524,0.4230741295692563,0.49080742145110196,0.4714597276407231,0.5221844923778612,0.5712430823344395,0.463750464960682,0.5928974461963811,0.5919798812927796,0.5447460786245962,0.6113680549730246,0.6367068859647749,0.39018764881810464,0.4218277423020884,0.4326045425187747,0.43890685653958456,0.4926279321318408,0.4754612943600892,0.46461125918084223
0.7765252855719647,0.17580431721730125,0.0,0.6059782608695654,0.25571863182903687,0.6059782608695652,0.9011743720778231,0.7126216765782792,0.41846749587007526,0.7657269049823631,0.7084589035534049,0.554980225446006,0.7111062667177398,0.5867930156427428,0.43917477819707634,0.5244032156331417,0.42053631416447,0.46391640885361174,0.5844399619869318,0.4887182720258125,0.6174633902946457,0.5527474929835008,0.4751111087948257,0.5953945709138772,0.540680852088166,0.40016247909798397,0.526354310438832,0.4271652667259707,0.6081449935235357,0.5516230870080275,0.4324108933570374,0.5868880727629598,0.523929653106019,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.15557260922731694,0.16816828912865578,0.16315186781367416,0.1345957142094913,0.1655341233036647,0.14440055963875043,0.9397784551657802,0.8661940695214817,0.6731520751045696,0.5334301999625457
0.31,0.2263406635623883,0.39933844902120424,0.0,0.32151885768364213,0.0,0.15603832879728255,0.19024901554603066,0.6956198418720134,0.7790098466283693,0.5203067804975572,0.5531067038616427,0.6974461484977803,0.5808215732637979,0.29120101137147464,0.5290156085928387,0.4328289139600707,0.5180432526667016,0.6510265544024851,0.5502408554216618,0.4744927825282494,0.6157232893319972,0.534920746547802,0.663229247182579,0.6087447750416676,0.4207701792795438,0.5413324760760995,0.4438800794711991,0.3952012414481461,0.5673203118671885,0.4493309654566642,0.6035888132908599,0.5444308191077872,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.028917200905844532,0.02962372725165051,0.023484536612468115,0.7353652825343983,0.7672837321586903,0.6254224142810421,0.4450355941354704,0.5093814454678877,0.4015113237558528,0.5835317119905077
0.32,0.6717079705161659,0.018573881349823452,0.0,0.439507966210793,0.0,0.7584803425597427,0.9878770881219623,0.07386235970247229,0.7790034275614924,0.47233967378981806,0.42616319726536783,0.5443960341258691,0.45000628545119414,0.4932174233689433,0.36656666414692723,0.2944176004196104,0.42097333315330127,0.5339042432806813,0.446794609468778,0.6428932623715403,0.5049521784296614,0.43435470793498504,0.5439116222588286,0.4942996895831611,0.3053487206037293,0.4010871710013314,0.32572761252168386,0.551059357651478,0.4203422277336558,0.32972757593587526,0.44721449436344074,0.39951365040410824,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.07748335579884323,0.06668959984521641,0.052425428650015676,0.2346528943391197,0.23879143346483714,0.19286454350004006,0.35630566218978704,0.39188901314451496,0.30489454051337916,0.6418956097599184
0.7,0.6414693892992211,0.12073022877385244,0.0,0.36118209374393806,0.0,0.6441762047537254,0.7792928569362405,0.6023754200626692,0.7790098544184989,0.5616187837443813,0.7444764994767064,0.9410046735803372,0.7825602960442763,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.499043383335594,0.6280420603178635,0.5283696232453581,0.5390305965325033,0.5939851771064448,0.5136584652606286,0.6398139369997138,0.5845481015670174,0.5382215554720124,0.6999074154492381,0.5714667625958231,0.6457127342178678,0.7335079840194176,0.5784844241477972,0.7804007795111332,0.700919306907323,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.19805965898582015,0.1730989801515579,0.13762303652106983,0.8860908109082819,0.9124717181066356,0.7440771362409075,0.7016126124988357,0.7733051209910148,0.6067265876991152,0.7072396948195219
0.51,0.651045156759904,0.04643470337455864,0.0,0.0943897189638048,0.0,0.9355676598226135,0.19024901554603066,0.4304655755025806,0.7790098388382395,0.5512306661577057,0.9587328889209015,0.206014694542255,0.21196644942538087,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.49363826561375035,0.6268128894884072,0.5252621138340141,0.6061724086904992,0.5928226606143827,0.5106374768373964,0.6385617268734669,0.5811101886986674,0.44279874182675666,0.5807877602861642,0.4722494139678857,0.7335709317163535,0.608669732291977,0.47804867784859034,0.6475816813098455,0.5792265685272583,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.5333755336818902,0.5981649895366006,0.4721689931317348,0.5745381887260667,0.5950206056409558,0.481036363655683,0.6612253354760681,0.7674468189163859,0.5980572304462242,0.7108865347277704
0.41,0.991241555209927,0.018573881349823452,0.0,0.0943897189638048,0.0,0.15232924224936922,0.19024901554603066,0.11862363687533337,0.8341920163927253,0.9100516778883909,0.21300392376329583,0.206014694542255,0.21196644942538087,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.7690413915701059,0.9249288640760498,0.801981762048529,0.7418129602755337,0.8747726782200194,0.779652544237143,0.9422655190795018,0.88725183256636,0.2050901811720561,0.22780499563964288,0.20879629683639483,0.20089425637418326,0.2320603355478258,0.20925794074360957,0.20382133209025388,0.2053358284104583,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.15557260922731694,0.16816828912865578,0.16315186781367416,0.9158489237805495,0.9800951195437232,0.8257721795187276,0.178896514673468,0.21333037023252632,0.18940273173505723,0.8426466152595498
0.29,0.43237335319832076,0.0,0.0,0.8441259800831687,0.0,0.15232924224936922,0.19024901554603066,0.6442491325000017,0.3051749365581392,0.49668360071079315,0.21300392376329583,0.206014694542255,0.21196644942538087,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.34730107211870614,0.4418547051404439,0.3696475337613125,0.4293928710860029,0.4178942173957732,0.3593556035885932,0.4501367286367286,0.40895001264818537,0.5186404847907675,0.6824480194637691,0.5540311963456709,0.748224559056905,0.715210411985154,0.5608347476275153,0.7609334529246463,0.6795341174063942,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.8806333324319038,0.8355002321715764,0.6569617119095792,0.2604321242431995,0.2902697137551009,0.23436449760721656,0.5386350806210257,0.5879352237674316,0.45715685963094677,0.7942926669220385
0.0,0.0,0.0,0.6739130434782611,0.0,0.673913043478261,0.0001143003452953166,0.004752705085033633,2.6741705353854457e-05,0.0002715042969329463,0.0,0.0,0.0,0.0,0.0012853320470093722,0.0,0.0,0.0,0.0,0.0,4.906858333917258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.818467287289801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035994366948512
0.00105472110718528,0.00038072149172174393,0.0,0.0,0.01216841414468458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01099823775843403,0.0,0.0,0.0,0.0,0.0,0.0012878844116186309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003013847369840504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968692844935934
0.11781206592799638,0.18563289194426325,0.008767783053601713,0.0,0.021121762688143277,0.0,0.13322554579510723,0.2676608365583339,0.022119033390750973,0.09493288633138504,0.15436820742723326,0.12163218875796504,0.15587188512422703,0.1286121784807771,0.19516641811867064,0.2959678821654823,0.23727652682781222,0.09232625571873179,0.11925122280389482,0.09971064339923356,0.0888065620925782,0.11278457793333377,0.096934444762387,0.12148644043931367,0.11031229794598224,0.07946935061989176,0.10426891604757531,0.08461284989944505,0.10196912181996201,0.10927457077570274,0.08565190305600119,0.11626043897546055,0.10377992910309895,0.23027172362384826,0.21179615650030142,0.21146838190594525,0.3512451380631493,0.4989678120740354,0.39224409040172564,0.17642367355300118,0.25217930483785467,0.20339004145260245,0.16907121738354108,0.2414324892021912,0.1876118538810332,0.8803055555843682
0.012584594433306666,0.004542646897574609,0.0014048517816023136,0.0,0.04802032006158048,0.0,0.000876146552396063,0.061714437620590624,0.0,0.025820406823472315,0.30954334297282743,0.4046892150566469,0.4751460651746181,0.41245016310796195,0.5778335361280238,0.19097098599112955,0.19402760292807483,0.15551926402430066,0.18552970936807378,0.1631847923049467,0.10468326608561296,0.17546897610922318,0.1586413114637177,0.1890072357910571,0.1805352850539803,0.28080443489775786,0.337503900729698,0.28695947984723924,0.1802418498631526,0.35370650511544127,0.29048336722006035,0.37631878360432575,0.3519634961994584,0.018571147568025373,0.05239652677951781,0.05231543819606727,0.19017926730556617,0.28376722593912646,0.2355161723837803,0.2834772202357765,0.40295704544667293,0.342514756107496,0.5110518363685204,0.7672015911202511,0.6276095497661524,0.36356582203132826
0.25999999999999995,0.17580431721730125,0.0,0.0,0.0943897189638048,0.0,0.2377426158624363,0.19024901554603066,0.07912251575071806,0.24131274677092948,0.5351736785039938,0.44974689715345206,0.5264514745305883,0.45778459373536984,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.3194113782631874,0.38022157945096907,0.33343343367191164,0.2808257133755179,0.35960327576718554,0.3241497964143251,0.3873483657410627,0.3688854772814601,0.31614136234428847,0.3823874755402567,0.3246045657044337,0.3147682341518565,0.4007448129661237,0.3285907380060244,0.4263642267532924,0.39813620337079986,0.5056654564207116,0.4994924649155435,0.49871945305934384,0.49473673107700306,0.6768819017640557,0.5721546603099533,0.4833483997932751,0.6430902137547245,0.5580944741406189,0.8438470675379004,0.21333037023252632,0.8515022560937762,0.6632847010340925
0.16,0.297128257885417,0.03572245196261108,0.03260869565217391,0.1998461396651466,0.03260869565217391,0.11425210167279101,0.19024901554603066,0.0,0.24131274677092948,0.2799164407690828,0.2239208551269512,0.26944084955149034,0.23053267821078635,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.2574232885484995,0.30294275871730814,0.26774474476914945,0.26027629861187096,0.28651505935564725,0.2602900481579286,0.3086210484730517,0.2962124909793962,0.1899953602285192,0.22895987738232473,0.19475425870148547,0.2159829474630517,0.23995159127189308,0.1971458579384464,0.2552915754882428,0.23887132019056792,0.49901335094646304,0.4584485641587998,0.45773907162298727,0.3385206474363158,0.4149071962139666,0.3278824215143258,0.45489234112570015,0.5976329440119361,0.5194297120395944,0.23926904432872176,0.31268932637256364,0.2586030705649781,0.5294924761452582
0.017288073340339816,0.020946834623237775,0.0,0.0,0.8255775518724107,0.0,0.06682007721608343,0.04730510994727211,0.0,0.0330789196716841,0.003871371414026871,0.0024709833309485446,0.0031665699173753373,0.0026127832807100455,0.012149455582690965,0.0018227118115846366,0.0014612623670396119,0.002966179296853742,0.0038266296482428806,0.003199595738354295,0.030739944419554834,0.0036191227195546925,0.0031105108320247533,0.0038983551188322687,0.0035397902005589324,0.0023698145062917655,0.0031135479085130087,0.002526603055099735,0.02437267537706756,0.0032630205068700144,0.0025576299603852367,0.0034716237622503514,0.0030989463922033006,0.012266632614840194,0.01687093207355367,0.016844822709681316,0.0,0.0,0.0,0.0007314238784846776,0.0009433154631679835,0.0007608117219610058,0.001734327158886847,0.0017594344418235379,0.0013672176371267717,0.3920039515164375
0.39,0.45665897612062123,0.03572245196261108,0.0,0.008300931585351732,0.0,0.3380791538853602,0.5354995177109875,0.46755508012139585,0.5313043715556099,0.32677829433069094,0.19496553172729272,0.23016372412934114,0.19914718136553344,0.14986516015290136,0.2932023748526707,0.24772702617276898,0.32121243581950315,0.3853829094665435,0.33734902600359773,0.3224309581861711,0.36448472195863174,0.327956368668284,0.3926064385455313,0.3732173918414581,0.2062594216701595,0.24675112033172372,0.21055943524653128,0.2364801239254818,0.2585969413009925,0.2131451234262305,0.27512891334138,0.25825679300298526,0.08911338117451303,0.10162407777875476,0.11271722963566293,0.01025189880057744,0.009173575334532546,0.014210486953401099,0.07590658404523536,0.10293901155571357,0.09241412219838084,0.10959363904085656,0.13859669861540586,0.115575447261989,0.418321748623661
0.02,0.008625099196217362,0.4529785553931609,0.0,0.22070456835119417,0.0,0.021013586668654032,0.6360540847442894,0.0,0.744907214885313,0.2582788106670509,0.21363621503305427,0.13112598427266797,0.17493695252177452,0.1072276442107795,0.08662545917651825,0.11698753095328257,0.19160657562511868,0.12916271592757797,0.16630605436532192,0.13816491684109375,0.12215859978703048,0.16167566962715763,0.1315837123223463,0.18398841281079353,0.265138653422497,0.1567044555925321,0.21170712800108274,0.21598783065140748,0.16422739175403844,0.2143069099476365,0.1747263660848429,0.25966446893921813,0.0,0.0,0.0,0.22549009783331136,0.22924769719611215,0.2828465782673252,0.43629229415318616,0.3665269352738873,0.5628179359652944,0.28904932632749936,0.21681589149574707,0.30820124547720923,0.34870951301334907
0.1396009600960096,0.09313545684888583,0.014667319385188504,0.0,0.7964391090060745,0.0,0.011830978716728039,0.596697051490265,0.1342062127097338,0.28677498296660475,0.012498570527334074,0.006991921123195079,0.008960160441418943,0.007393159792670403,0.012992892680831692,0.005158537702069538,0.004135583565695901,0.008392299896551167,0.010826797838941278,0.0090527120233354,0.03762372130496499,0.01023969227252772,0.008800661430518312,0.011029732860450552,0.010015234401195542,0.006704967662965011,0.008809228734251788,0.007148572910080181,0.03119426088635444,0.009232134803829055,0.007236358007212838,0.009822340525838523,0.008767916346962851,0.04161630551623032,0.05723704993554388,0.057148470184452904,0.0,0.0,0.0,0.0020693952084693875,0.0026688935882147255,0.0021525413351765896,0.004907596875454449,0.004978642538701947,0.003868793133779971,0.2646230655416617
0.0,0.0,0.7539873465132114,0.0,0.0,0.0,0.0033251631590432563,0.08677337855619167,0.001049318088676869,0.3309729606006802,0.010132411189860519,0.008300497637589485,0.005842844674454202,0.007188736524185394,0.009129792116930734,0.0034461270541552244,0.004497659947595147,0.008490016105606688,0.0068174719517902,0.007809174153259786,0.01100716264859822,0.0064477803965116804,0.007591746826546301,0.0069452570862091195,0.008639478359970912,0.009433322639055202,0.005902407067930571,0.007636610906343402,0.014690986300783773,0.006185764879317433,0.007730389152520639,0.0065812177084143275,0.009366508035010285,0.0,0.0,0.0,0.010637385509060291,0.011097717156679376,0.01145850417678824,0.02355692152019944,0.007698278949770791,0.027157091465207797,0.011454155254465312,0.004741749862608612,0.009757635159271841,0.23136746445059853
5.626093304996605e-07,2.0308445721355504e-07,2.646560462227399e-06,0.0,0.0004749305749140294,0.0,1.1699036444546103e-07,2.855379878507589e-06,5.818861871573455e-06,5.865318663582781e-06,0.0,0.0,0.0,0.0,3.168022354597691e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567045670135111
0.81,0.7702968902470103,0.06500858472438209,0.0,0.6569616759196675,0.0,0.4165697902893462,0.3221321741497527,0.02847657883846247,0.24131274677092948,0.2882867770665974,0.2744101299826565,0.3460079723912085,0.2881510530773402,0.23730476253135163,0.38805729885734186,0.31516409600165324,0.29270672468951114,0.3704906277954548,0.31280864285195475,0.3247963973749668,0.35040000514612313,0.3040992523769345,0.3774350193541705,0.34606777204516875,0.2354964764084165,0.3032940837427664,0.24876799277016354,0.2664623879106288,0.31785437190771954,0.25182288535970804,0.3381746416017725,0.30512061328142603,0.5084060395727705,0.5453612112290934,0.5445172131474358,0.009151915446384334,0.01112065275456983,0.00937970634803663,0.32061297591871996,0.4054104109657698,0.32975672922340776,0.3276185281150808,0.42556119271562226,0.3346548394851928,0.42981348741081105
0.000818121997597109,0.00029531657725782867,0.011131709853223797,0.0,0.004624709066961266,0.0,9.909220689815575e-05,0.002323773928738357,2.7694596931439882e-05,0.00873538782939092,4.553367207588555e-05,7.997388798288273e-05,0.00010248669211577743,8.456327276592455e-05,0.00013474706970138353,5.8979326409338305e-05,4.7283541790616034e-05,9.59902349172397e-05,0.00012383576382780652,0.00010354395868469712,0.00019994576130098624,0.0001171205127123863,0.00010066103077294755,0.00012615691305122934,0.00011455318741851117,7.669150362201792e-05,0.00010076006795852266,8.176546596247645e-05,0.00019695278171775766,0.00010559727284854844,8.27695529966159e-05,0.00011234805324637752,0.000100287536358273,0.0,0.0,0.0,0.00016414064293976763,0.00020476710814941194,0.00016096967807682978,2.365366620152306e-05,3.0506071437997206e-05,2.460404567424657e-05,5.613984448890628e-05,5.6952562523322464e-05,4.425657819949683e-05,0.19668874562966066
0.24,0.08693036693748493,0.5336982137017623,0.0,0.005430856051200842,0.0,0.11278543931985686,0.19024901554603066,0.07780933987004676,0.0,0.1864780819201991,0.893125503029538,0.22757006573536792,0.6420159431783923,0.4250624839511151,0.16309837129425486,0.30460354758995,0.7822010666843627,0.21079937124014886,0.584807421845333,0.6382791029563389,0.19936833815976462,0.5685248915958361,0.21475054642353472,0.6469866040411058,0.2050901811720561,0.25561994484090217,0.8232527586522246,0.20089425637418326,0.2678915329037597,0.8333623741366109,0.2850177034978145,0.2053358284104583,0.1377557967346462,0.14216665989774377,0.19489002019710686,0.15662107979184012,0.10179110413884933,0.1952266602662276,0.1345957142094913,0.1655341233036647,0.14440055963875043,0.178896514673468,0.703075955183548,0.18940273173505723,0.3565014746067656
0.47000000000000003,0.47201353523823686,0.43648621172085117,0.0,0.07818386970643862,0.0,0.17337332529272606,0.19024901554603066,0.4156477999805587,0.24131274677092948,0.1864780819201991,0.9622051727377006,0.44005248026257887,0.7469904261770173,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.23322915745003314,0.6787111852901057,0.2414865557366148,0.2283642663043271,0.6419066636948328,0.2390108076899367,0.6914327924572827,0.21721349131792297,0.2050901811720561,0.5566531916864547,0.9184295274025398,0.20089425637418326,0.5833765315514376,0.9297079218858444,0.6206714990019639,0.2053358284104583,0.21546500975377408,0.2735677545928692,0.27314438260504614,0.15557260922731694,0.16816828912865578,0.16315186781367416,0.1345957142094913,0.8156051274835038,0.14440055963875043,0.9265772154729038,0.6485344112981566,0.18940273173505723,0.5456707177900628
0.3003918351640361,0.5043870983728063,0.14233271185695237,0.0,0.11965351430290065,0.0,0.026548971701835237,0.36246187533877083,0.8833449207259432,0.3059459581739948,0.1864780819201991,0.21300392376329583,0.814263055019731,0.21196644942538087,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.23322915745003314,0.9990878546397959,0.2414865557366148,0.9604254853613079,0.9449102437227932,0.2390108076899367,0.21087115420171443,0.21721349131792297,0.2050901811720561,0.9877148232720798,0.20879629683639483,0.20089425637418326,0.2320603355478258,0.20925794074360957,0.20382133209025388,0.2053358284104583,0.311950186634345,0.30418527525724204,0.30371451975886876,0.15557260922731694,0.16816828912865578,0.16315186781367416,0.1345957142094913,0.1655341233036647,0.14440055963875043,0.178896514673468,0.21333037023252632,0.18940273173505723,0.6739745260529131
0.30164496937878404,0.27140441261210113,0.04668931559177221,0.0,0.422794826920297,0.0,0.2956713235074943,0.357977258839917,0.029088579813889827,0.32567124837708206,0.12116810412828193,0.11552303493639321,0.1479107802472874,0.12210611200452921,0.07850273963196226,0.13456073348714745,0.10800901793973977,0.11877964801101305,0.15251477950884873,0.1275797406735266,0.1455245428892875,0.1442443492909759,0.1240275952849052,0.15537348164040535,0.14114455473624293,0.0939407150659044,0.12349846190791189,0.10026008824054818,0.11628764700412397,0.12942727255636777,0.10149129084496068,0.13770149281744534,0.12297168647362612,0.11650694405708492,0.09599513158313519,0.09584657003303515,0.6774220708665328,0.7874976103326838,0.6198994254488766,0.06768120270187229,0.07932715810581305,0.06400094538095039,0.12529521775385638,0.15755567613197186,0.12252659026908344,0.46080541160293675
0.1351244264819375,0.06348209047570111,0.6005557119674149,0.0,0.0,0.0,0.018082624504783644,0.47152876652598597,0.28532676169568827,0.47711356403236954,0.5833795014042827,0.21300392376329583,0.543016680640531,0.9484125785465694,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.7529837655784627,0.3392677590846729,0.6039473840165457,0.5462933346795812,0.32087026124400525,0.587131948401309,0.3456269163361028,0.6681616074081194,0.9095508927113249,0.376731521440355,0.663503858640387,0.958372208140449,0.3948173325623588,0.6716517437373556,0.4200578055166929,0.8138052729717101,0.0,0.0,0.0,0.9373543400030188,0.6655292646205432,0.16315186781367416,0.5869806196725299,0.3488599306033095,0.6732495978606705,0.5140305028044294,0.28803065237382564,0.5265798670177668,0.49732508549255483
0.39033743656718556,0.47958197777977624,0.17136555642092882,0.0,0.0943897189638048,0.0,0.1256428460152541,0.619616782482632,0.000995565522110175,0.35089728701245115,0.7703450280160914,0.21300392376329583,0.206014694542255,0.21196644942538087,0.1578838738110565,0.19097098599112955,0.19402760292807483,0.9750383306984377,0.797713810709314,0.8954488405168646,0.6862352044837864,0.7544561249522284,0.8705172608413102,0.81266597585941,0.9906567235252589,0.2050901811720561,0.8639115106190322,0.955910081724578,0.8448873306374798,0.905385450329318,0.9676487406750873,0.9632662855600632,0.2053358284104583,0.25620589958970547,0.25878623282817315,0.25838573664404935,0.15557260922731694,0.16816828912865578,0.16315186781367416,0.7500887208860485,0.7482182540548425,0.8885762384411668,0.7218114088914865,0.7202970481837446,0.7833999014699189,0.6111699746426678
0.024884195975675306,0.008982420231864248,0.02123603718958137,0.0,0.18535284525587614,0.0,0.00625651722642173,0.04711437999976919,5.580435034441159e-05,0.051881198167747854,0.0023777896996956325,0.004176220974265033,0.005351835255134288,0.0044158777606652854,0.009756058781336207,0.003080780183402537,0.002469851851793127,0.005012696242579181,0.006466814760603153,0.005407158479068776,0.010679273188366123,0.0061161383187414795,0.005256609395369666,0.006588027256861226,0.005982070287079932,0.004004902847258482,0.005261786038853892,0.004269869959187044,0.007541244893099026,0.005514389452816346,0.004322304333687512,0.005866921589488691,0.005237109991809777,0.0,0.0,0.0,0.00857247073719493,0.010694243735812587,0.008406862737802667,0.0012355950529324264,0.0015935437082800071,0.0012852399648416834,0.002931312541091427,0.0029737481870812394,0.00231083402319744,0.7792177678938423
